File Name,WAV Path,Transcription,Sentiment,Named Entities,Keywords,Summary
call_187.mp3,/kaggle/working/call_187.wav," 911, what's the address of the emergency? Yes ma'am, I am going eastbound on I-10 between LA-30 and LA-44. And there is a car westbound in the eastbound lane. What kind of car? It looks like a late model Toyota sedan. It was between heading, it was heading toward LA-30 from LA-44 heading westbound to the eastbound lanes. Okay, tell me that vehicle description one more time. I'll let my officers know. It looked like a, I mean cars are running on the shoulder. It's driving, it looks like about 55 miles an hour up the wrong side of the road. And it looked like a late model Toyota sedan. A late model, what kind of sedan? It's probably near the LA-44 interchange by now. Alright, we got him on the way. Thank you. Thank you. Alright, bye bye.",Positive,"911 (CARDINAL), I-10 (PRODUCT), Toyota (ORG), one (CARDINAL), about 55 miles an hour (QUANTITY), Toyota (ORG)","i, cars, the way, you, i-10, the eastbound lanes, we, a late model, that vehicle description, my officers, the la-44 interchange, what kind, the shoulder, the wrong side, him, what, toyota sedan, the address, la-30, me, the road, the eastbound lane, a car, it, a, la-44, sedan, the emergency, car"," 911, what's the address of the emergency? Yes ma'am, I am going eastbound on I-10 between LA-30 and LA-44. And there is a car westbound in the eastbound lane. What kind of car? It looks like a late model Toyota sedan. It was between heading, it was heading toward LA-30 from LA-44 heading westbound ..."
call_324.mp3,/kaggle/working/call_324.wav," 9-1-1, quelle est votre urgence? Oui, en-fonds au centre-ville Lac-Mégantic. Monsieur, à Lac-Mégantic, à quel adresse? Oui, c'est sur la rue Laval. C'est quoi qui brûle? Un feu énorme. C'est quoi qui brûle? Plein d'édifices, le centre-ville au complet. Le centre-ville au complet est en train de passer au faille à Lac-Mégantic? Oui, il faut des fesses. Monsieur, c'est des bâtiments commerciales ou des maisons? Oui, ou le musique à vin. Les pompiers sont avisés, ils ne retarderont pas à arriver. Merci d'avoir appelé. Ils sont déjà arrivés? Ils sont avisés, ils ne retarderont pas à arriver. Ils sont avisés, monsieur. Parfait, merci. Merci, au revoir. ... 911? Oui, je l'ai entendu à Nantes. Je viens de voir un train qui a explosé à Lac-Mégantic. Sur la rue Millet? Oui. Un train, vous dites, qui a explosé? Oui. Ok, c'est bon, on a déjà eu plusieurs appels, monsieur, pour se faire les pompiers sur les chances direction. Parfait, merci. Merci, bonjour. Vigno? Pas qu'à faire. 911? Oui, il y a des puissantes explosions sur la rue Millet à Lac-Mégantic. La rue Millet? Oui, oui, vite, vite, vite. Oui, les pompiers sont déjà arrivés, monsieur, vous n'êtes pas moins que la trentaine personne qui appelle. Ok, merci. Merci, bonjour. Bonjour. Ça se passe quoi? Au moins, on n'a plus de ligne de téléphone. Au Levant, peut-être. 911? 911, est-ce qu'il y a un moment où on peut aller d'urgence? Oui. Oui, bonjour 911, qu'est-ce qui se passe? Il y a un feu majeur au Lac-Mégantic sur la rue Millet.",Positive,"9-1-1 (DATE), votre urgence (PERSON), Lac-Mégantic (ORG), Lac-Mégantic (ORG), qui brûle (PERSON), Un (ORG), qui brûle (PERSON), faille à Lac-Mégantic (PERSON), 911 (CARDINAL), Je viens de voir (PERSON), un (ORG), Lac-Mégantic (ORG), Un (ORG), Vigno (PERSON), 911 (CARDINAL), La rue Millet? (FAC), n'a (ORG), Au Levant (PERSON), 911 (CARDINAL), 911 (CARDINAL), qu'il (ORG), un (ORG), 911 (CARDINAL), qui se (PERSON), un (ORG), Lac-Mégantic (EVENT), Millet (GPE)","au levant, vite, bonjour, monsieur, je viens de voir un train qui, la trentaine personne qui appelle, a explosé à lac-mégantic, ok, merci, au moins,  9-1-1, quelle est votre urgence, a un feu majeur au lac-mégantic, arrivés, c'est des bâtiments, a déjà eu plusieurs appels, oui. oui, a des puissantes explosions, merci d'avoir appelé, y, à vin, c'est sur la rue laval, , c'est bon, un train, millet, train de passer au faille à lac-mégantic, , qu'est-ce qui se passe, à quel adresse, pour se faire les pompiers, centre-ville lac-mégantic, merci, n'a, 911? 911, est-ce qu'il y a un moment, sont, millet à lac-mégantic, à lac-mégantic, les pompiers sont, il faut des fesses, à nantes, les chances direction, les pompiers sont avisés, je l'ai, peut-être, plein d'édifices, au revoir, un feu énorme, peut, le centre-ville au complet, ils sont avisés, vous dites, qui, qu'à faire, des maisons, parfait, oui, en-fonds, vigno, c'est quoi qui brûle"," 9-1-1, quelle est votre urgence? Oui, en-fonds au centre-ville Lac-Mégantic. Monsieur, à Lac-Mégantic, à quel adresse? Oui, c'est sur la rue Laval. C'est quoi qui brûle? Un feu énorme. C'est quoi qui brûle? Plein d'édifices, le centre-ville au complet. Le centre-ville au complet est en train de pas..."
call_526.mp3,/kaggle/working/call_526.wav," 911 emergency. Help me. Hi, what's going on? Help me. My son is missing. I'm going crazy. What address are you at? I'm going crazy. Where is my son? Okay, you're going to have to calm down. What address are you at? Where is my son? Where is my son? Where is my son? Where is my son? Where is my son? Where is my son? Where is my son? Where is my son? Where is my son? Where is my son? Where is my son? Where is my son? Where is my son? Where is my son? Where is my son? What's your address? Where is my son? 13604 Sunrise Road. Will you help me? Please help me. How old is he? My God, where is my son? What color shirt is he wearing? Black shirt. Black shirt. What color pants? Please help me. Oh God, oh God. What color pants? What color pants, ma'am? My son is missing. What color pants? Son, please help me. What color pants is he wearing? It's black. shirt is he wearing? Black shirt, black. What color pants? Oh god, oh god. What color pants? What color pants ma'am? I don't know. What's his name? Where's JJ? His name's JJ? JJ please help me. Please help me. What's his name? Joshua Jacob. How long has it been since you've seen him? About an hour ago. An hour ago. An hour ago he was an hour ago. An hour ago. I don't know. He's gone. Please god help me. Oh god please help me. Please this isn't happening. JJ 13604 Sunrise Drive in Wheatier. Ma'am what's your name? Nadia N-A-J-U. Help me. Okay. Where was he the last time you saw him? An hour ago. I know but where was he? Ma'am where was he? I don't know. I'm sorry. You're not going to tell me. I'm sorry. Where was he? An hour ago. I don't know. I'm sorry. Where was he? An hour ago. I don't know. I'm sorry. Where was he? An hour ago. I don't know. I'm sorry. Where was he? An hour ago. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. I don't know. He was out front. He was out front. I'm going to die. I'm going to die. I'm going to die. God help me. God help me.",Negative,"911 (CARDINAL), 13604 (DATE), Joshua Jacob (PERSON), About an hour ago (TIME), An hour ago (TIME), An hour ago (TIME), an hour ago (TIME), An hour ago (TIME), Wheatier (LOC), Nadia N-A-J-U. Help (ORG), An hour ago (TIME), An hour ago (TIME), An hour ago (TIME), An hour ago (TIME), An hour ago (TIME)","i, jj 13604 sunrise drive, you, black shirt, what address, my son, oh god, this, what color shirt, your address, what color pants, him, wheatier, what, he,  911 emergency, sunrise road, me, jj, his name's jj, joshua jacob, his name, it, shirt, my god, your name, god"," 911 emergency. Help me. Hi, what's going on? Help me. My son is missing. I'm going crazy. What address are you at? I'm going crazy. Where is my son? Okay, you're going to have to calm down. What address are you at? Where is my son? Where is my son? Where is my son? Where is my son? Where is my son?..."
call_258.mp3,/kaggle/working/call_258.wav," Yeah, I'm coming down one more. Let's see how this is going to be. Hey, um, I think I may have found, uh, possibly a body in a trash bag. Okay, where? I think girls with nits and smiles. Yeah, where are you? And what makes you think it's possibly her? Um, well I can smell, I just turned around here and I was doing some paperwork. And I could smell something and I could see like, you could tell through a march. Yeah. Not too far that it's a path. And I like, I knew that girl's nits and smiles, but I got out, it's closed, and there's a trash bag back there. And the only reason I just couldn't think of anything other than one is that I got my, uh, double dependent focus weapon. I couldn't tell what it is at first, but then there's definitely a hooter shirt. I could read hooters across the shirt. Okay. All right. And is there, like, definitely more than clothing in there? Uh, yeah, yeah. I mean, at first, I mean, it's so big, I thought maybe, like, somebody, like a turtle maybe or something, something in there. But when I saw that, you know, the shirt material, I probably put as much as I could in the shirt, because of the hooter, so. Okay, and the smell's really bad, right? Yeah, yeah. Okay. And your name, sir? All right. We're going to deputy right out to you, okay? All right. Thank you. Thank you. Bye-bye.",Positive,"one (CARDINAL), first (ORDINAL), first (ORDINAL)","i, the smell, my, uh, double dependent focus weapon, you, that girl's nits, and your name, the shirt, we, a hooter shirt, girls, possibly a body, the only reason, this, smiles, 's, some paperwork, a path, hooters, what, a march, bye, somebody, her, the hooter, a trash bag, nits, it, a turtle, something, anything, clothing"," Yeah, I'm coming down one more. Let's see how this is going to be. Hey, um, I think I may have found, uh, possibly a body in a trash bag. Okay, where? I think girls with nits and smiles. Yeah, where are you? And what makes you think it's possibly her? Um, well I can smell, I just turned around here..."
call_378.mp3,/kaggle/working/call_378.wav," 911 what's the address of your emergency? I've got a woman in my bank pointing a rifle at all of us and all of our customers I need police now Okay, it's a woman. Oh my god. She's making us go on the vault. I need you. Okay, get police here now We're on the way To the bank yep What's your emergency? Thank God corner of Orangewood Avenue and orange The central Florida Parkway is now being held up woman just walked in with a shotgun. Okay, orange wooden where? central Florida Parkway And is this a store no, it's a bank. Okay, what bank is it Bank of America? Okay, and where are you at right now? I just happened to walk out and answer okay, and you said you saw a shotgun Yes, ma'am. You white black or Hispanic? White I'm just gonna move down the road a little bit Try to stay where you can see anything. Oh, I will I'm just gonna move out of the way Stay on the line. Your name? **** I'm just gonna move out of the way Stay on the line. Your name? **** **** Okay, hang on just a second. I think we got it just Okay, can you see anything else no ma'am she walked in you know what you was wearing Pink shirt blue jeans blue jeans shorts. Okay, she's white female with Brown hair pink shirt and blue link pink tank Yep, and blue jean shorts, correct",Positive,"911 (CARDINAL), Orangewood Avenue (FAC), Florida Parkway (FAC), Florida Parkway (FAC), Bank of America (ORG), Hispanic (NORP), second (ORDINAL), Brown (PERSON)","i, the line, the way, bank, brown hair pink shirt, white female, america, you, we, police, blue link, god corner, a rifle, she, the central florida parkway, central florida parkway, what bank, the bank, your emergency, this, us, pink shirt blue jeans blue jeans shorts, what, a shotgun, the address, orangewood avenue, the vault, the road, a store, a bank, pink tank yep, all, blue jean shorts, my bank, our customers, it, a woman, woman, your name, anything"," 911 what's the address of your emergency? I've got a woman in my bank pointing a rifle at all of us and all of our customers I need police now Okay, it's a woman. Oh my god. She's making us go on the vault. I need you. Okay, get police here now We're on the way To the bank yep What's your emergency..."
call_63.mp3,/kaggle/working/call_63.wav," Fire Department paramedics, what's the address of emergency please? Give me the address first ma'am. Tell me what happened. Ma'am, what is the problem? Tell me exactly what happened. What happened? Why are you calling? Ma'am, how old is this person? 58? Okay, 58. Now, you're doing CPR? Ma'am, is she not breathing at all? Ma'am, okay, so she's not breathing? Okay, is she breathing? She's not breathing. Okay, so she's not breathing at all? Okay, but I want to know if she's breathing. Is she breathing at all? Okay, ma'am, is she breathing? Okay, let me go ahead and give you an instruction. Ma'am, do you need an instruction on CPR? Ma'am, we've already got people on the way to you, okay? Ma'am, are you on speaker phone? If you can put me on regular phone that would be better. We're on regular phone. Okay, ma'am, is she... Okay, so are you doing CPR at this time? No, we're getting ready to start. Okay, do you need instructions? I can tell you what to do. Take this off, lift the head. Okay, we want to lay her flat on the ground, no pillows, nothing underneath her head. I can't move her from the bed. Is she in a hospital bed? Ma'am, is she in a hospital bed? Huh? Is she in a hospital bed? Huh? Come on, come on. Ma'am, is she in a hospital bed? Come on, come on. Sorry? Is she in a hospital bed? Huh? Is she in a hospital bed? No, she's in a regular bed. A regular bed? Yes. There's no way to get her on the floor? No.",Positive,"Fire Department (ORG), first (ORDINAL), 58 (DATE), CPR (ORG)","i, an instruction, the way, no way, you, we, this person, exactly what, she, this, the bed, the problem, the ground, instructions, cpr, people, emergency, what, the address, me,  fire department paramedics, her, that, her head, ma'am, this time, a hospital bed, breathing, a regular bed, the head, speaker phone, nothing, the floor, regular phone"," Fire Department paramedics, what's the address of emergency please? Give me the address first ma'am. Tell me what happened. Ma'am, what is the problem? Tell me exactly what happened. What happened? Why are you calling? Ma'am, how old is this person? 58? Okay, 58. Now, you're doing CPR? Ma'am, is sh..."
call_459.mp3,/kaggle/working/call_459.wav," September 10, 2014, 9, 36, 19. T.J. Valley Dispatch. Hi. My name is ***. I was calling because I'm on my way to work northbound on Redwood Road, right around just a little south of the Harvest Hills area on the west side of Redwood. I was walking towards the Walmart area in a red shirt, but he was carrying a samurai sword. How many minutes ago was this? Oh, less than five. And he was on the west side of the road? Yep. Just like I said, walking, almost like in the direction of Walmart. Jib, how old did he look? Youngest, between 20 and 30 somewhere. What race was he? He was dark red skinned, so I don't know if he was black or Polynesian. About how tall was he? Hard to say, but not overly tall, under 60. About how much did he weigh, could you tell? He was fairly skinny, so I'd say probably 150, 150. What color hair did he have? He was black, kind of apple style, but it was kind of pulled back a little bit, like a giant bun on the back of his head.",Positive,"September 10, 2014 (DATE), 9 (DATE), 36 (DATE), 19 (DATE), T.J. Valley Dispatch (ORG), Redwood Road (WORK_OF_ART), Harvest Hills (GPE), Redwood (PERSON), Walmart (ORG), less than five (CARDINAL), Walmart (ORG), between 20 and 30 (CARDINAL), Polynesian (NORP), 60 (CARDINAL), 150 (CARDINAL), 150 (CARDINAL)","i, walmart, my name, you, redwood road, a red shirt, just a little south, this, redwood, what color hair, the west side, the back, apple style, he, the harvest hills area, the road, the direction, my way, his head, what race, a samurai sword, it,  september, a giant bun, t.j. valley dispatch, the walmart area"," September 10, 2014, 9, 36, 19. T.J. Valley Dispatch. Hi. My name is ***. I was calling because I'm on my way to work northbound on Redwood Road, right around just a little south of the Harvest Hills area on the west side of Redwood. I was walking towards the Walmart area in a red shirt, but he was ..."
call_140.mp3,/kaggle/working/call_140.wav," 9-1-1. Man, please help me. I'm at County Road 900 and 600. We'll be on the TV tower and two of my guys are dead. 900. Sir, listen to me. 900 north and 600 east. 900 north and 600 east. Tell me what happened. Tell me what happened. We're working on the tower, man, and the gym pole fell off the tower and two of the guys got knocked off by the tower. Please, please say somebody. Yes, sir. I need you to stay on the line with me, sir. Do not hang up this line. Do you understand? Yes, ma'am. All right, hold on. Please, just hurry. Yes, sir. Please, just hurry. Yes, sir. I am hurrying. Oh, God. Oh, my God. Are you by yourself? No. No. Where's the other people at, sir? The other three are here. They're okay. All right. But two of the guys are dead. Please help me, ma'am. Yes, sir. I'm getting you some help. Please help me. Just a moment, sir. Attention, Buck Creek Fire, Medic One, Tippecanoe County, and it's 9215 East, 600 North, 9215 East, 600 North. An accident with a tower. The tower has collapsed. Two possible fatalities. 9215 East, 600 North. Your time is 8.59. Please help me, ma'am. Do you have electrical lines? Yes, ma'am. I have electrical lines. I have electrical lines. I have electrical lines. I have electrical lines. I have electrical lines. I have electrical lines. I have electrical lines. I have electrical lines. Please help me, ma'am. Do you have electrical lines down? No, there's no power lines down. Okay. Are you sure that you... The tower's still standing. The tower's still standing. My guys are on the ground. How did they fall? I don't know. The gen pole collapsed. What was their... How far did they fall? We're building the tower. We're building the tower. You're building the tower. The gen pole collapsed. Okay. And the pole collapsed with them? The pole knocked them off the tower. I see. I'm off the tower. I see. How far did they fall, sir? They fell 350 feet. They fell 350 feet? Yes, ma'am.",Positive,"9-1-1 (DATE), County Road 900 (FAC), 600 (CARDINAL), two (CARDINAL), 900 (CARDINAL), 600 (CARDINAL), 900 (CARDINAL), 600 (CARDINAL), two (CARDINAL), three (CARDINAL), two (CARDINAL), Buck Creek Fire (FAC), Medic One (ORG), Tippecanoe County (GPE), 9215 East (PRODUCT), 600 (CARDINAL), 600 (CARDINAL), Two (CARDINAL), 9215 (CARDINAL), 600 (CARDINAL), 8.59 (CARDINAL), 350 feet (QUANTITY), 350 feet (QUANTITY)","i, the line, the gen pole, two possible fatalities, your time, the pole, the gym pole, you, 9215 east, medic one, that you, we, just a moment, no power lines, sir, man, the other people, the guys, they, attention, buck creek fire, an accident, the ground, 600 north, the tower, no, the tv tower, what, their, them, me, somebody, 600 east, 600 north, 9215 east, this line, tippecanoe county, county road, east, it, 900 north, my guys, yourself, electrical lines, a tower"," 9-1-1. Man, please help me. I'm at County Road 900 and 600. We'll be on the TV tower and two of my guys are dead. 900. Sir, listen to me. 900 north and 600 east. 900 north and 600 east. Tell me what happened. Tell me what happened. We're working on the tower, man, and the gym pole fell off the towe..."
call_638.mp3,/kaggle/working/call_638.wav," Hello? I need somebody to talk to. Hello? I need somebody to talk to. You need somebody to talk to about what? About...you know. About what? About my arms. Huh? Hello? Hello? Hello? Hello? Who's there? Hello? Hello? Hello? Hello? Hello? Talks about what? About...you know... About what? The mums. Huh? Hello? Hello? You want to talk to me? I can't hear you. Where are you at? I'm at my house. Where is your house? I'm at a Luther King. A Luther King in what? At a cemetery. What? At a cemetery. Okay, give me the address so I can get you some help. You're going to give me some help? Yup. Huh? Yeah, give me your address. You're going to come see me? Yeah, give me your address. Yeah? What is your address? Where are you at? Where are you? I'm on ****. Give me the address. Are you going to come see me? Yeah, if you give me the address. ****. Is that a house, an apartment or what? An apartment. You have an apartment number you're in so I know where to come at. What are you going to do when you get here? Huh? Huh? You going to pull that in your pants? I can't understand. I ain't going to pull that in your pants until they fuck you. What, you have an apartment number? You will? Yeah. Your apartment? What is your apartment number? ****. Room number. I'm in the bathroom. Huh? In the bathroom. So that's a house?",Positive,"a Luther King (PERSON), A Luther King (PERSON)","i, an apartment number, a cemetery, you, room number, they, my arms, some help, the mums, your address, *, the bathroom, what, an apartment, your apartment, my house, the address, a luther king, me, somebody, who, your house, that, talks, your apartment number, a house, your pants,  hello", Hello? I need somebody to talk to. Hello? I need somebody to talk to. You need somebody to talk to about what? About...you know. About what? About my arms. Huh? Hello? Hello? Hello? Hello? Who's there? Hello? Hello? Hello? Hello? Hello? Talks about what? About...you know... About what? The mums. Hu...
call_18.mp3,/kaggle/working/call_18.wav," Hold on, I'm calling 911. Shannon, it's on E-L-9-1-1. What's your emergency? I got my little boy having an ambulance call. Let me get EMS. Don't hang up, sir. You have reached the fire and EMS departments. All of our attendees are currently handling another emergency call. You have communicated with the fire department and EMS. All of our agents are attending other emergency calls. Please continue to hold. Please stay on the line. You have reached the fire and EMS departments. All our representatives are currently handling another emergency call. You have communicated with the fire department and EMS. All of our agents are attending other emergency calls. Please continue to hold. Please stay on the line. You have reached the fire and EMS departments. All of our representatives are currently handling another emergency call. You have communicated with the fire department and EMS. All of our agents are attending other emergency calls. Please continue to hold. Please stay on the line. You have reached the fire and EMS departments. All of our representatives are currently handling another emergency call. You have communicated with the fire department and EMS. All of our agents are attending other emergency calls.",Negative,"911 (CARDINAL), Shannon (FAC), EMS (ORG), EMS (ORG), EMS (ORG), EMS (ORG), EMS (ORG), EMS (ORG), EMS (ORG), EMS (ORG), EMS (ORG)","i, the line, you, our agents, our representatives, your emergency, ems departments, what, other emergency calls, the fire, our attendees, me, an ambulance call, ems, another emergency call, the fire department, all, my little boy, it, -, all our representatives"," Hold on, I'm calling 911. Shannon, it's on E-L-9-1-1. What's your emergency? I got my little boy having an ambulance call. Let me get EMS. Don't hang up, sir. You have reached the fire and EMS departments. All of our attendees are currently handling another emergency call. You have communicated wit..."
call_350.mp3,/kaggle/working/call_350.wav," 911 with the address of your emergency. It's about a quarter mile west of Castle Bend on the railroad tracks. We've got a train that derailed the national fire. A quarter mile west of where? Castle Bend. Okay. Okay. So, okay. I just got to look on the map here to get a better location. Right along Highway 10 towards right by the ethanol plant. By the ethanol plant on 10? Just east to the west. Between Castle Bend and the ethanol plant on the railroad track. Okay, and you said a quarter mile west of Castle Bend? Yep. So roughly 154th. Okay. And you said that it's on fire? Yeah, there's fire and there's engineers trying to get out of the train right now. Okay, do you know how many cars derailed? I can't tell you at this time. All I know is there's a lot of smoke. Okay, do you know what was in the cars? It looks like drain cars. All right, and do you know how many people are still in the train? There's probably three guys in the train. I heard them on the radio. They were trying to get out. I don't know if they're in it or not. I'm trying to drive that way. Okay, are you with the NSF? Okay, are you with the NSF? Yeah, I am. I was parked and I heard a noise and I saw some stuff flying off the tracks and I called their train right away and they went into an emergency stop mode. All right. All right, well we've already got help on the way. If you get on scene and have any updates for us, just give us a call back, okay? Okay, thanks. All right, thanks. Bye-bye. 911, what's the address of your emergency? Trendy Railway near Castleton. Are you aware of it? Yep, we've got help on the way. All right, thank you.",Positive,"911 (CARDINAL), about a quarter mile (TIME), Castle Bend (FAC), A quarter mile (QUANTITY), 10 (CARDINAL), a quarter mile (QUANTITY), Castle Bend (FAC), three (CARDINAL), NSF (ORG), NSF (ORG), 911 (CARDINAL), Trendy Railway (PERSON), Castleton (GPE)","i, the west, a lot, how many cars, drain cars, the way, you, the tracks, the ethanol plant, we, the railroad track, the cars, they, your emergency, a better location, an emergency stop mode, us, engineers, the railroad tracks, yep, a train, the map, their train, a call, the national fire, what, some stuff, the address, them, trendy railway, help, the radio, that, smoke, fire, all, three guys, scene, any updates, this time, it, how many people, a noise, castle bend, the train, castleton, highway, the nsf"," 911 with the address of your emergency. It's about a quarter mile west of Castle Bend on the railroad tracks. We've got a train that derailed the national fire. A quarter mile west of where? Castle Bend. Okay. Okay. So, okay. I just got to look on the map here to get a better location. Right along ..."
call_422.mp3,/kaggle/working/call_422.wav," 911. Yeah, hi. I have a kind of a particular emergency here. My cat attacked our seven-month-old child, and I kicked the button, the cat in the rear, and it has went off over the edge, and we aren't safe around the cat. It's a very large Himalayan, and we're trapped in our bedroom. He won't let us out of our door. Okay, does the child need medical attention? No, no, he's just got scratches on his forehead, but the cat, we don't know what to do about the cat. He's gone, he's trying to attack us. He's very, very, very, very hostile. I tried to get him to hold the animal control. Hang on just a second, you guys are inside your bedroom right now. Yeah, yeah, and if I, when I leave out of the bedroom to let the police in, I'm going to have to fight this cat. Hang on just a second, and when you say the cat is large, how large? 22 pounds, maybe. What's the address there? What apartment number? Okay, and I need you to hang on for just a moment. I need to run something by my supervisor, but I'll be right back to you, okay? Don't hang up. Okay. All right. How's the man? And you said your child does not need medical attention, right? No, no, he's just got a couple of scratches on his forehead. These are very small punctures, little punctures. Okay, and do you think the cat is ill? I don't know. I think that the cat is, he's got kind of a history of violence. He's kind of a violent cat already. He's charging us. He's at our door, bedroom door. One moment, okay? Do you hear him? Can you keep your door? I hear him. Hold on. Keep your door shut, okay? And if you need anything, call us back, but they're on their way to help you, okay? All right, thank you. You're welcome.",Positive,"911 (CARDINAL), seven-month-old (DATE), Himalayan (PERSON), second (ORDINAL), second (ORDINAL), 22 pounds (QUANTITY), One (CARDINAL)","i, their way, the child, you, the edge, the man, very small punctures, the cat, we, just a moment, little punctures, a couple, this cat, these, they, a particular emergency, the rear, us, the police, the button, your child, the animal control, him, your bedroom, what, he, the address, his forehead, a very large himalayan, kind of a violent cat, one moment, scratches, you guys, kind of a history, my cat, a kind, what apartment number, it, 22 pounds, your door, our bedroom, something, my supervisor, the bedroom, our seven-month-old child, medical attention, our door, violence, anything"," 911. Yeah, hi. I have a kind of a particular emergency here. My cat attacked our seven-month-old child, and I kicked the button, the cat in the rear, and it has went off over the edge, and we aren't safe around the cat. It's a very large Himalayan, and we're trapped in our bedroom. He won't let us ..."
call_284.mp3,/kaggle/working/call_284.wav," 10 9 1 1. What's the address of their emergency? The address? Yeah, what's the address? Um, what's the address? 5992 somebody gets like busting my vehicle man. Why do you need to know where you're at? Where are you? Um, I would get on Sheridan. Okay, you know the address or intersection where you're at? I would get on Sheridan, 10th and Sheridan and like the guys, they just like sped off. Okay, where are you at right now? Right now? I'm on uh, I'm just talking about home right now, man. I'm just trying to recover because I got hit with a bunch of shards. Okay, well I need to have an officer go out to take a report. Are you gonna wait there? Yeah. Okay, tell me where you're gonna stop so I can send an officer out. Okay, I'm gonna stop at uh, what is it? 29th and um, and you? What is it? 29th and Harlan 29th and Harlan. 29th and Harlan? Yeah. Okay, is that outside of Denver? Oh, is that outside of Denver? Is that gonna be in Lakewood? Is in Lakewood. Okay, does this happen on Denver in Denver and Lakewood? You know, it happened on Sheridan, man on Sheridan. What part of Sheridan though? 10th and Sheridan, 10th and Sheridan. Was it on the east or west side of Sheridan? Um, because that's right the border between Denver and Lakewood. It happened right there on Sheridan. Yeah, but do you know? Yeah, do you know which side it was on? I was going up. I was going up. What is it? Um, were you going northbound? Yeah, I was going northbound. Okay, if you were going northbound, it has to be here in Denver. So we need it. We need you to be inside of Denver so we can send an officer out. Well, this is 29th and Harlan is in Lakewood. We need you to be in Denver so we can send an officer out. Well, I just pulled up on my brother's house right here. So what's his address is, um, it's 5 5 9 9 2.",Positive,"10 (CARDINAL), 5992 (CARDINAL), Sheridan (GPE), Sheridan (GPE), 10th (ORDINAL), Sheridan (PERSON), 29th (DATE), Harlan (GPE), 29th (DATE), Harlan (GPE), Denver (GPE), Denver (GPE), Lakewood (GPE), Lakewood (GPE), Denver (GPE), Denver (GPE), Lakewood (GPE), Sheridan (GPE), Sheridan (PERSON), Sheridan (GPE), 10th (ORDINAL), Sheridan (GPE), 10th (ORDINAL), Sheridan (PERSON), Sheridan (GPE), Denver (GPE), Lakewood (GPE), Sheridan (PERSON), Denver (GPE), Denver (GPE), 29th (DATE), Harlan (GPE), Lakewood (GPE), Denver (GPE), 5 5 (DATE)","i, 10th, harlan, you, my vehicle man, lakewood, we, west side, shards, a report, man, the guys, they, the east, sheridan, this, harlan 29th, a bunch, their emergency, what, the address, outside, me, somebody, 29th, what part, that, home, intersection, which side, it, his address, the border, denver, my brother's house, an officer"," 10 9 1 1. What's the address of their emergency? The address? Yeah, what's the address? Um, what's the address? 5992 somebody gets like busting my vehicle man. Why do you need to know where you're at? Where are you? Um, I would get on Sheridan. Okay, you know the address or intersection where you'r..."
call_720.mp3,/kaggle/working/call_720.wav," 911, what is your emergency? This is Hamilton. What's your emergency? 804 Scarborough. I need an officer, whoever you guys got, send an ambulance to 804 Scarborough Drive immediately. OK, what's going on there? I just came home and my girlfriend and her mother, somebody hurt them. And over the house, I seen blood everywhere. And I ran out and I'm up in the front yard now. OK, listen, calm down. I need help. Please send help right now. He just got to the house and somebody hurt his daughter. Somebody just saw blood everywhere. And I ran out of the house. What's going on with Scarborough? Please send somebody help. OK, listen to me, listen to me. Calm down, OK? I can't. I know. Just I need you to calm down for a minute so I can get some information from you, OK? What's your name? My name is Nick Nigro. What did you see when you went in the house? I seen blood. I walked in and I seen blood all over the wall. And then I went in to get the phone from my mother's room and I seen blood all over the wall and I ran outside. It's blood everywhere in the house. Who's your girlfriend? Paula Molder is her name. What is it, Paulina? Paula Molder. How do you spell her last name? M-U-L-D-E-R. OK, just stay on the phone with me, OK? Are you in the front yard? She might have been pregnant. Who's pregnant? She might have been pregnant. I don't even know. OK, just stay on the phone with me, OK? I have to come in to help you. What made you go there this late? Were you supposed to be going there or? I was supposed to come home and sleep with her. I just dropped her off a couple of hours ago to take a shower. She told me to come over in two hours. I came back and I seen blood everywhere. OK. Just stay on. Do you see any vehicles that aren't normally there? No, I'm outside now. No, I don't. OK, you don't see anything? No. OK, are you?",Positive,"911 (CARDINAL), Hamilton (PERSON), 804 (CARDINAL), 804 (CARDINAL), Scarborough Drive (PERSON), Scarborough (PERSON), a minute (TIME), Nick Nigro (PERSON), Paula Molder (PERSON), Paulina (GPE), Paula Molder (PERSON), a couple of hours ago (TIME), two hours (TIME)","i, his daughter, the wall, l-d, somebody help, nick nigro, you, some information, my name, anything, scarborough, a couple, she, 804 scarborough, your emergency, this, blood, my mother's room, hamilton, a minute, paula molder, the house, what, he, the front yard, them, an officer, me, help, somebody, whoever, an ambulance, two hours, who, you guys, her, hours, her name, that, the phone, it, any vehicles, a shower, her last name, your name, your girlfriend, 804 scarborough drive"," 911, what is your emergency? This is Hamilton. What's your emergency? 804 Scarborough. I need an officer, whoever you guys got, send an ambulance to 804 Scarborough Drive immediately. OK, what's going on there? I just came home and my girlfriend and her mother, somebody hurt them. And over the hous..."
